   0.0000   0.0000   0.0000   0.0000   0.1698  -0.1755   0.3414   0.1159   0.4483
   0.0000   0.0000   0.0000   0.0000   0.1689  -0.1741   0.3366   0.1125   0.4419
   0.0000   0.0000   0.0000   0.0000   0.1678  -0.1725   0.3316   0.1092   0.4356
   0.0000   0.0000   0.0000   0.0000   0.1668  -0.1712   0.3267   0.1065   0.4287
   0.0000   0.0000   0.0000   0.0000   0.1658  -0.1699   0.3217   0.1040   0.4216
   0.0000   0.0000   0.0000   0.0000   0.1647  -0.1685   0.3167   0.1017   0.4146
   0.0000   0.0000   0.0000   0.0000   0.1635  -0.1671   0.3116   0.0995   0.4079
   0.0000   0.0000   0.0000   0.0000   0.1625  -0.1660   0.3068   0.0974   0.4020
   0.0000   0.0000   0.0000   0.0000   0.1615  -0.1649   0.3026   0.0947   0.3959
   0.0000   0.0000   0.0000   0.0000   0.1605  -0.1637   0.2985   0.0920   0.3898
   0.0000   0.0000   0.0000   0.0000   0.1593  -0.1626   0.2944   0.0892   0.3839
   0.0000   0.0000   0.0000   0.0000   0.1580  -0.1614   0.2902   0.0868   0.3779
   0.0000   0.0000   0.0000   0.0000   0.1565  -0.1602   0.2860   0.0848   0.3715
   0.0000   0.0000   0.0000   0.0000   0.1550  -0.1587   0.2815   0.0832   0.3648
   0.0000   0.0000   0.0000   0.0000   0.1535  -0.1572   0.2769   0.0819   0.3578
   0.0000   0.0000   0.0000   0.0000   0.1519  -0.1557   0.2724   0.0807   0.3507
   0.0000   0.0000   0.0000   0.0000   0.1503  -0.1541   0.2677   0.0797   0.3433
   0.0000   0.0000   0.0000   0.0000   0.1484  -0.1525   0.2632   0.0786   0.3360
   0.0000   0.0000   0.0000   0.0000   0.1465  -0.1507   0.2587   0.0775   0.3284
   0.0000   0.0000   0.0000   0.0000   0.1445  -0.1489   0.2544   0.0762   0.3208
   0.0000   0.0000   0.0000   0.0000   0.1425  -0.1471   0.2502   0.0750   0.3132
   0.0000   0.0000   0.0000   0.0000   0.1405  -0.1451   0.2459   0.0737   0.3058
   0.0000   0.0000   0.0000   0.0000   0.1386  -0.1432   0.2415   0.0725   0.2993
   0.0000   0.0000   0.0000   0.0000   0.1367  -0.1413   0.2371   0.0715   0.2935
   0.0000   0.0000   0.0000   0.0000   0.1348  -0.1395   0.2328   0.0704   0.2878
   0.0000   0.0000   0.0000   0.0000   0.1329  -0.1376   0.2287   0.0692   0.2819
   0.0000   0.0000   0.0000   0.0000   0.1309  -0.1356   0.2245   0.0683   0.2759
   0.0000   0.0000   0.0000   0.0000   0.1289  -0.1335   0.2201   0.0674   0.2699
   0.0000   0.0000   0.0000   0.0000   0.1267  -0.1314   0.2157   0.0666   0.2639
   0.0000   0.0000   0.0000   0.0000   0.1245  -0.1293   0.2113   0.0658   0.2579
   0.0000   0.0000   0.0000   0.0000   0.1222  -0.1272   0.2073   0.0648   0.2520
   0.0000   0.0000   0.0000   0.0000   0.1199  -0.1250   0.2033   0.0637   0.2463
   0.0000   0.0000   0.0000   0.0000   0.1174  -0.1228   0.1995   0.0625   0.2406
   0.0000   0.0000   0.0000   0.0000   0.1148  -0.1204   0.1955   0.0613   0.2351
   0.0000   0.0000   0.0000   0.0000   0.1121  -0.1177   0.1915   0.0599   0.2296
   0.0000   0.0000   0.0000   0.0000   0.1094  -0.1149   0.1872   0.0585   0.2244
   0.0000   0.0000   0.0000   0.0000   0.1067  -0.1120   0.1829   0.0571   0.2193
   0.0000   0.0000   0.0000   0.0000   0.1039  -0.1091   0.1787   0.0557   0.2142
   0.0000   0.0000   0.0000   0.0000   0.1011  -0.1062   0.1746   0.0544   0.2090
   0.0000   0.0000   0.0000   0.0000   0.0982  -0.1032   0.1703   0.0532   0.2037
   0.0000   0.0000   0.0000   0.0000   0.0953  -0.1001   0.1661   0.0519   0.1987
   0.0000   0.0000   0.0000   0.0000   0.0924  -0.0971   0.1620   0.0506   0.1938
   0.0000   0.0000   0.0000   0.0000   0.0896  -0.0941   0.1581   0.0494   0.1887
   0.0000   0.0000   0.0000   0.0000   0.0869  -0.0913   0.1542   0.0483   0.1840
   0.0000   0.0000   0.0000   0.0000   0.0843  -0.0886   0.1504   0.0470   0.1794
   0.0000   0.0000   0.0000   0.0000   0.0818  -0.0860   0.1467   0.0458   0.1750
   0.0000   0.0000   0.0000   0.0000   0.0794  -0.0836   0.1431   0.0445   0.1710
   0.0000   0.0000   0.0000   0.0000   0.0771  -0.0813   0.1394   0.0432   0.1672
   0.0000   0.0000   0.0000   0.0000   0.0747  -0.0790   0.1359   0.0418   0.1635
   0.0000   0.0000   0.0000   0.0000   0.0723  -0.0767   0.1325   0.0403   0.1598
   0.0000   0.0000   0.0000   0.0000   0.0699  -0.0744   0.1293   0.0388   0.1561
   0.0000   0.0000   0.0000   0.0000   0.0675  -0.0722   0.1262   0.0376   0.1522
   0.0000   0.0000   0.0000   0.0000   0.0651  -0.0700   0.1231   0.0365   0.1485
   0.0000   0.0000   0.0000   0.0000   0.0628  -0.0678   0.1201   0.0354   0.1448
   0.0000   0.0000   0.0000   0.0000   0.0604  -0.0657   0.1172   0.0344   0.1410
   0.0000   0.0000   0.0000   0.0000   0.0581  -0.0635   0.1143   0.0333   0.1375
   0.0000   0.0000   0.0000   0.0000   0.0558  -0.0613   0.1116   0.0320   0.1340
   0.0000   0.0000   0.0000   0.0000   0.0534  -0.0591   0.1089   0.0307   0.1305
   0.0000   0.0000   0.0000   0.0000   0.0509  -0.0569   0.1061   0.0295   0.1269
   0.0000   0.0000   0.0000   0.0000   0.0485  -0.0550   0.1034   0.0284   0.1231
   0.0000   0.0000   0.0000   0.0000   0.0462  -0.0531   0.1007   0.0274   0.1192
   0.0000   0.0000   0.0000   0.0000   0.0440  -0.0513   0.0979   0.0263   0.1153
   0.0000   0.0000   0.0000   0.0000   0.0422  -0.0499   0.0952   0.0252   0.1112
   0.0000   0.0000   0.0000   0.0000   0.0405  -0.0487   0.0926   0.0242   0.1073
   0.0000   0.0000   0.0000   0.0000   0.0390  -0.0477   0.0899   0.0232   0.1037
   0.0000   0.0000   0.0000   0.0000   0.0375  -0.0467   0.0872   0.0223   0.1002
   0.0000   0.0000   0.0000   0.0000   0.0361  -0.0456   0.0846   0.0213   0.0967
   0.0000   0.0000   0.0000   0.0000   0.0346  -0.0446   0.0824   0.0201   0.0935
   0.0000   0.0000   0.0000   0.0000   0.0332  -0.0436   0.0801   0.0193   0.0902
   0.0000   0.0000   0.0000   0.0000   0.0320  -0.0427   0.0778   0.0187   0.0867
   0.0000   0.0000   0.0000   0.0000   0.0309  -0.0420   0.0756   0.0181   0.0831
   0.0000   0.0000   0.0000   0.0000   0.0300  -0.0413   0.0733   0.0174   0.0795
   0.0000   0.0000   0.0000   0.0000   0.0292  -0.0406   0.0710   0.0168   0.0759
   0.0000   0.0000   0.0000   0.0000   0.0283  -0.0398   0.0686   0.0162   0.0725
   0.0000   0.0000   0.0000   0.0000   0.0275  -0.0391   0.0662   0.0155   0.0694
   0.0000   0.0000   0.0000   0.0000   0.0265  -0.0383   0.0637   0.0149   0.0666
   0.0000   0.0000   0.0000   0.0000   0.0257  -0.0374   0.0611   0.0144   0.0639
   0.0000   0.0000   0.0000   0.0000   0.0250  -0.0365   0.0583   0.0138   0.0611
   0.0000   0.0000   0.0000   0.0000   0.0242  -0.0355   0.0555   0.0132   0.0583
   0.0000   0.0000   0.0000   0.0000   0.0233  -0.0345   0.0527   0.0126   0.0555
   0.0000   0.0000   0.0000   0.0000   0.0223  -0.0335   0.0499   0.0120   0.0526
   0.0000   0.0000   0.0000   0.0000   0.0214  -0.0324   0.0472   0.0114   0.0497
   0.0000   0.0000   0.0000   0.0000   0.0204  -0.0314   0.0446   0.0109   0.0466
   0.0000   0.0000   0.0000   0.0000   0.0194  -0.0304   0.0420   0.0105   0.0435
   0.0000   0.0000   0.0000   0.0000   0.0186  -0.0295   0.0396   0.0100   0.0403
   0.0000   0.0000   0.0000   0.0000   0.0178  -0.0286   0.0372   0.0095   0.0373
   0.0000   0.0000   0.0000   0.0000   0.0171  -0.0278   0.0349   0.0090   0.0345
   0.0000   0.0000   0.0000   0.0000   0.0163  -0.0269   0.0326   0.0083   0.0320
   0.0000   0.0000   0.0000   0.0000   0.0155  -0.0259   0.0303   0.0077   0.0298
   0.0000   0.0000   0.0000   0.0000   0.0146  -0.0247   0.0279   0.0071   0.0278
   0.0000   0.0000   0.0000   0.0000   0.0138  -0.0235   0.0256   0.0065   0.0257
   0.0000   0.0000   0.0000   0.0000   0.0129  -0.0221   0.0235   0.0056   0.0237
   0.0000   0.0000   0.0000   0.0000   0.0119  -0.0206   0.0214   0.0047   0.0219
   0.0000   0.0000   0.0000   0.0000   0.0109  -0.0191   0.0195   0.0037   0.0207
   0.0000   0.0000   0.0000   0.0000   0.0100  -0.0175   0.0176   0.0029   0.0194
   0.0000   0.0000   0.0000   0.0000   0.0092  -0.0160   0.0157   0.0023   0.0179
   0.0000   0.0000   0.0000   0.0000   0.0083  -0.0144   0.0138   0.0017   0.0162
   0.0000   0.0000   0.0000   0.0000   0.0073  -0.0126   0.0119   0.0014   0.0143
   0.0000   0.0000   0.0000   0.0000   0.0063  -0.0108   0.0099   0.0011   0.0121
   0.0000   0.0000   0.0000   0.0000   0.0051  -0.0088   0.0080   0.0008   0.0098
   0.0000   0.0000   0.0000   0.0000   0.0039  -0.0067   0.0060   0.0006   0.0073
   0.0000   0.0000   0.0000   0.0000   0.0026  -0.0045   0.0041   0.0003   0.0048
   0.0000   0.0000   0.0000   0.0000   0.0012  -0.0022   0.0020   0.0002   0.0024
   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
